grapherId,slug,chartType,md5,svgFilename
5354,real-gdp-growth,undefined,b79e9a3aaa5fc3598a2510cc3a31a40f,real-gdp-growth_v30_850x600.svg
1390,fossil-fuel-consumption-per-capita,StackedArea,57112e5f639e4900b5a980f5f45724f3,fossil-fuel-consumption-per-capita_v16_850x600.svg
5730,multi-party-elections-legislature-row,undefined,b079d696c68d69de6e1e4efd9449367a,multi-party-elections-legislature-row_v41_850x600.svg
5502,covid-world-unvaccinated-people,undefined,6e6a3de69fd8494ac2854638ceebed40,covid-world-unvaccinated-people_v631_850x600.svg
2727,mortality-rate-attributable-to-wash,undefined,a6712c304e7a167ee93200552126182f,mortality-rate-attributable-to-wash_v13_850x600.svg
3854,fossil-fuel-subsidies-gdp,undefined,419f2884b78db73fabb5ac71533eca9a,fossil-fuel-subsidies-gdp_v19_850x600.svg
2986,urban-and-rural-population-stacked,StackedArea,50c86d0fac409f71f2f56ee1d266d4de,urban-and-rural-population-stacked_v5_850x600.svg
3068,worldwide-public-goods-experiments-contributions-over-10-periods,undefined,2e7d73843a480b2d615cca6daabd5ef0,worldwide-public-goods-experiments-contributions-over-10-periods_v9_850x600.svg
2388,asperger-syndrome-prevalence-males-vs-females,ScatterPlot,83b3aa09b27c6d26a1184e1eaf60b2ad,asperger-syndrome-prevalence-males-vs-females_v9_850x600.svg
5991,p50p10-ratio,undefined,87fe3ac39efedd55463e1cfd61e74536,p50p10-ratio_v22_850x600.svg
4843,share-of-species-evaluated-iucn,undefined,0a4ec5a20f04dafa1ff1f9d6b27e5d36,share-of-species-evaluated-iucn_v8_850x600.svg
697,gender-gap-in-primary-education,undefined,ac72c8691e2e73e7793c576688455ee5,gender-gap-in-primary-education_v13_850x600.svg
1169,female-employment-to-population-ratio-latest-vs-1980,ScatterPlot,1930eb23d3cbf238545b0b6e93b3e0ed,female-employment-to-population-ratio-latest-vs-1980_v17_850x600.svg
663,maternal-mortality-ratio-vs-gdp-per-capita,ScatterPlot,6f88b572e0ff60614129f5500d39ac7a,maternal-mortality-ratio-vs-gdp-per-capita_v29_850x600.svg
451,higher-labour-productivity-and-price-levels-in-richer-and-poorer-countries,ScatterPlot,633f9d886170f10b7282fc6af56d80d2,higher-labour-productivity-and-price-levels-in-richer-and-poorer-countries_v15_850x600.svg
809,comparison-of-world-population-projections,undefined,f1d79be393a9dfd38597ccfe4d0ab4c8,comparison-of-world-population-projections_v16_850x600.svg
207,total-healthcare-expenditure-gdp,undefined,e0646de7823d6d6bf9d075e0db126aea,total-healthcare-expenditure-gdp_v14_850x600.svg
1559,antibiotic-use-in-livestock-vs-meat-supply-per-capita,ScatterPlot,af19b2aae7ff04b867863b26b681393c,antibiotic-use-in-livestock-vs-meat-supply-per-capita_v13_850x600.svg
4219,changes-residential-duration-covid,undefined,6e93da2b872b3dbbd42f1a6b93c1f5a3,changes-residential-duration-covid_v713_850x600.svg
1901,diamond-production,undefined,09c44a29be62be69f63898fa1fefad80,diamond-production_v2_850x600.svg
5569,experience-with-electoral-democracy,undefined,89c9aed8afae6ab6589310b3a7d5b158,experience-with-electoral-democracy_v15_850x600.svg
637,natural-gas-proved-reserves,DiscreteBar,11a33b4f2bd375d70716c1b369bbbd2a,natural-gas-proved-reserves_v15_850x600.svg
5931,share-of-population-living-in-extreme-poverty-lines-cbn,undefined,51f3b718cd6ae3c3fc0fc2dfcc1dff6e,share-of-population-living-in-extreme-poverty-lines-cbn_v11_850x600.svg
2328,sdg-target-on-neonatal-mortality,undefined,f1d15af12e46103249100b5506efd03a,sdg-target-on-neonatal-mortality_v12_850x600.svg
2926,the-incidence-of-malaria-per-1000-population,undefined,2c0ab9a424ae60e78c6f864ef85df587,the-incidence-of-malaria-per-1000-population_v20_850x600.svg
2787,coffee-yields,undefined,552c0c95649b338c7a75db78c5c1672e,coffee-yields_v6_850x600.svg
3655,ghg-kcal-poore,DiscreteBar,677551717ff2172582cde17a5ffd5b7a,ghg-kcal-poore_v20_850x600.svg
1102,total-agricultural-area-over-the-long-term,StackedArea,e05aa42caf584c94dc47273e8fbd9ba9,total-agricultural-area-over-the-long-term_v6_850x600.svg
4642,deforestation-by-commodity,DiscreteBar,855ac7d17cf6f26377b42f87a8400c0c,deforestation-by-commodity_v5_850x600.svg
5790,competitiveness-executive-recruitment-polity,undefined,e071c8adbdbf450586b2c236f1f92220,competitiveness-executive-recruitment-polity_v40_850x600.svg
3467,population-under-five-years-old,undefined,3c278145e0b6b2a84a28dd4fe9bff20c,population-under-five-years-old_v5_850x600.svg
6115,death-rates-from-drug-use-disorders-gbd,undefined,99e4eb6785a2cffc6663007a941ccbdf,death-rates-from-drug-use-disorders-gbd_v4_850x600.svg
1754,cardiovascular-disease-deaths-by-age,StackedArea,085fd09ae450ab711b0c7ed8a47917b9,cardiovascular-disease-deaths-by-age_v15_850x600.svg
3003,capital-city-population,DiscreteBar,6bd9cc3e3f0202fa33d4079fe3bee0f0,capital-city-population_v4_850x600.svg
3231,gini-index-of-income-in-2015-vs-1990-gcip-including-non-survey-years,ScatterPlot,97edc6fc20aaf0ae9be44a543632a423,gini-index-of-income-in-2015-vs-1990-gcip-including-non-survey-years_v16_850x600.svg
298,Children-woman-death-vs-survival,StackedArea,3688c6ade949432774ea59368d5bc17a,Children-woman-death-vs-survival_v6_850x600.svg
4014,palm-oil-production,undefined,9a8a0dc76ee39be60da36a0362f4b6c2,palm-oil-production_v11_850x600.svg
1566,total-wealth-by-asset-group-in-millions-2014-us-dollars,DiscreteBar,2c31e4db9c2a7e312716af34219e96e4,total-wealth-by-asset-group-in-millions-2014-us-dollars_v9_850x600.svg
4828,infant-mortality-rate-who-gho,undefined,72cecad185c40b8956b6e73810393bb5,infant-mortality-rate-who-gho_v14_850x600.svg
5300,countries-with-national-adaptation-plans-for-climate-change,undefined,19cec818e985e9ce440b17502620491f,countries-with-national-adaptation-plans-for-climate-change_v7_850x600.svg
2125,number-of-people-with-depression,StackedArea,232be5eee9f7adf5722736c7e609833c,number-of-people-with-depression_v14_850x600.svg
2919,multidrug-resistant-tuberculosis-without-extensive-drug-resistance,LineChart,513f61ba5706e43a1b4c68f951c43ac3,multidrug-resistant-tuberculosis-without-extensive-drug-resistance_v12_850x600.svg
2317,number-of-reported-road-incidents,StackedArea,5c5849c5160e553d735d206d09ab1410,number-of-reported-road-incidents_v3_850x600.svg
5132,wild-fish-allocation,StackedArea,e957d4524816c75b01fb1f077d5ef5bd,wild-fish-allocation_v5_850x600.svg
1592,per-capita-mismanaged-plastic-waste-vs-gdp-per-capita,ScatterPlot,14260f57b04ceb2b05318fa8f07ab5a2,per-capita-mismanaged-plastic-waste-vs-gdp-per-capita_v19_850x600.svg
2773,men-experienced-sexual-violence-by-age-18,undefined,17dee826c6baaf1c6e0d64ee174c7354,men-experienced-sexual-violence-by-age-18_v11_850x600.svg
5764,political-liberties-lied,undefined,778833f92dd351cfa6e144e41ee8cf9b,political-liberties-lied_v50_850x600.svg
2541,minutes-spent-on-leisure,ScatterPlot,d4b845311cade84ec64ed55d16a90c61,minutes-spent-on-leisure_v33_850x600.svg
3493,share-agrees-vaccines-are-important-wellcome,DiscreteBar,b4f869de2069b606f93f71f430c59583,share-agrees-vaccines-are-important-wellcome_v6_850x600.svg
2921,decomposition-rates-marine-debris,DiscreteBar,9311b851d6ccc7e28e94ba6bc519df2e,decomposition-rates-marine-debris_v3_850x600.svg
5338,share-living-on-less-than-190-marimekko,Marimekko,73a7a16e3f92483ec5bd7f1b475ae010,share-living-on-less-than-190-marimekko_v32_850x600.svg
1798,crude-death-rate-the-share-of-the-population-that-dies-per-year,undefined,70f7844854762b11e504ea126a016006,crude-death-rate-the-share-of-the-population-that-dies-per-year_v12_850x600.svg
5936,historical-chemical-weapons,undefined,183f8b92969f15e079f6c6ef94b989af,historical-chemical-weapons_v44_850x600.svg
254,median-age,undefined,6c64c78a429993f6720c5726d32917d0,median-age_v19_850x600.svg
4448,electricity-renewables,undefined,7c82423b7a7d249d6c3712853aaf5db9,electricity-renewables_v19_850x600.svg
1308,sacmeq-mean-performance-on-the-6th-grade-mathematics-scale,undefined,1bef24ba1c94b8f4f711c49b5038cfba,sacmeq-mean-performance-on-the-6th-grade-mathematics-scale_v4_850x600.svg
3807,number-outdoor-pollution-deaths-by-age,StackedArea,193c536540dd75fed20d37bcf0191e53,number-outdoor-pollution-deaths-by-age_v11_850x600.svg
4810,wildlife-exports,undefined,32b8084bee2aac582aa97775fe203ca4,wildlife-exports_v3_850x600.svg
5763,competitive-elections-lied,undefined,b013bd785adda272b3ccbb179d737482,competitive-elections-lied_v48_850x600.svg
2546,consumption-of-ozone-depleting-substances,undefined,d2ed6c0faceb7c214ac1d815bcdcfddd,consumption-of-ozone-depleting-substances_v6_850x600.svg
3494,share-disagrees-vaccines-are-effective,DiscreteBar,4a983984d0b8425277fbfff65c789206,share-disagrees-vaccines-are-effective_v5_850x600.svg
2774,women-who-experienced-sexual-violence-by-age-18,undefined,7c1e6a6382b1caab5a7afdc24d5f8845,women-who-experienced-sexual-violence-by-age-18_v13_850x600.svg
5551,agricultural-output-dollars,undefined,3b5ef379032d0c267842395d9198653c,agricultural-output-dollars_v2_850x600.svg
1595,share-of-population-living-in-poverty-by-national-poverty-lines,undefined,bddaeb8fc6c760d1aba0d3dce6db2bcc,share-of-population-living-in-poverty-by-national-poverty-lines_v4_850x600.svg
865,who-regions,undefined,0b56ad15bffe5a7c2ee14df2a92d01ff,who-regions_v8_850x600.svg
3236,animals-slaughtered-for-meat,undefined,2feed427121573a06dbbbdc81fb6f776,animals-slaughtered-for-meat_v10_850x600.svg
4013,tomato-production,undefined,ac5dd32ec0af3ec5a4cbe7752ee292ba,tomato-production_v4_850x600.svg
1561,reduction-global-antibiotic-use,DiscreteBar,58026bac0db08462f9575df6e00ce410,reduction-global-antibiotic-use_v2_850x600.svg
4221,visitors-transit-covid,undefined,b6354d8e89f40130f268706d542eb58a,visitors-transit-covid_v712_850x600.svg
1753,respiratory-disease-death-rates-by-age,undefined,3d256b9d10f3a11dac03e4c68693e9a0,respiratory-disease-death-rates-by-age_v16_850x600.svg
3004,percentage-of-americans-living-alone-by-age,undefined,3e5df6d4f63c4388c0c6db61cfe9210d,percentage-of-americans-living-alone-by-age_v9_850x600.svg
3838,schools-access-computers,undefined,83759343f5bf5c5dc77feb5b2d7105c7,schools-access-computers_v9_850x600.svg
891,cocoa-bean-yields,undefined,cd4738f6635aa01b2e8b11e5f50beb40,cocoa-bean-yields_v5_850x600.svg
4645,annual-working-hours-vs-gdp-per-capita-pwt,ScatterPlot,df8f6c47ed938d45a5ee24634c7a624b,annual-working-hours-vs-gdp-per-capita-pwt_v54_850x600.svg
5797,number-democracies-nondemocracies-polity,StackedArea,b84899fa44d2f115a22333231ec49fbb,number-democracies-nondemocracies-polity_v38_850x600.svg
1337,precentage-enrolled-in-private-institutions-at-the-primary-education-level,undefined,4940ec13e406ae9d9a767d3b4376326b,precentage-enrolled-in-private-institutions-at-the-primary-education-level_v5_850x600.svg
6112,death-rate-from-falls-gbd-rate,undefined,3721e26444d5f9e152b5465acaf7b6de,death-rate-from-falls-gbd-rate_v3_850x600.svg
2780,tea-production-by-region,StackedArea,762f56da7e3e0ad15f509d614a33044c,tea-production-by-region_v6_850x600.svg
3652,water-per-protein-poore,DiscreteBar,3e9211f16109706e129b3b899fc0faf9,water-per-protein-poore_v15_850x600.svg
606,incidence-of-child-labour-in-the-united-states,undefined,793862d44d4bf097df66ca381d9000de,incidence-of-child-labour-in-the-united-states_v5_850x600.svg
434,homeless-per-capita-us,StackedArea,4dab053c5e43fe0c2569f04facffbc29,homeless-per-capita-us_v6_850x600.svg
262,Male-Female-Ratio-of-Suicide-Rates,undefined,2d7eb307ec170512530be3933676fc7a,Male-Female-Ratio-of-Suicide-Rates_v12_850x600.svg
4228,covid-deaths-per-million-vs-days-since-exemplar,ScatterPlot,01a26d821114991f63aff83af7d50646,covid-deaths-per-million-vs-days-since-exemplar_v2845_850x600.svg
3831,local-gov-disaster-strategies,undefined,e24f433c6b5878c4fbd763166ac721dc,local-gov-disaster-strategies_v11_850x600.svg
296,public-trust-in-government,undefined,ca2ceeaf23a18b5f3e2f13c2f9f198bf,public-trust-in-government_v9_850x600.svg
4826,share-species-traded-products,undefined,bc0c86b4c6164166ec1b6c8b455b9604,share-species-traded-products_v2_850x600.svg
1568,adjusted-net-saving-current-us-dollars,LineChart,037687c44ff25249bdb177762d7fcf03,adjusted-net-saving-current-us-dollars_v6_850x600.svg
2789,banana-production,undefined,6db798c912c00b9e4100fcfad4941456,banana-production_v15_850x600.svg
1930,prevalence-of-anorexia-vs-gdp-per-capita,ScatterPlot,441377d4fef64128793323facceecdb0,prevalence-of-anorexia-vs-gdp-per-capita_v22_850x600.svg
2326,number-of-cigarettes-smoked-per-smoker-per-day,LineChart,d6d19902c795d3befb35b419842a2fb0,number-of-cigarettes-smoked-per-smoker-per-day_v1_850x600.svg
853,share-of-dietary-energy-supply-from-carbohydrates-vs-gdp-per-capita,ScatterPlot,3f5c111c1c9a00741f35b5e3d7b42e5a,share-of-dietary-energy-supply-from-carbohydrates-vs-gdp-per-capita_v18_850x600.svg
2928,life-expectation-at-birth-by-sex,undefined,b25be0d14094daebf58340577973834c,life-expectation-at-birth-by-sex_v11_850x600.svg
5331,covid-vaccine-booster-doses-per-capita,undefined,a0e2ccd217f58e033b5d65586e6353a6,covid-vaccine-booster-doses-per-capita_v1564_850x600.svg
1791,manufacturing-value-added-to-gdp,undefined,5170a550060be1e2dccba17d824dec5e,manufacturing-value-added-to-gdp_v11_850x600.svg
5755,equal-rights-protection,undefined,0b85daff15b01ac6fe398d03a22f8806,equal-rights-protection_v42_850x600.svg
4687,manufacturing-wages-relative-to-the-us-with-finland,undefined,15528d6ea2a3bf734f3f5bd6db56cf66,manufacturing-wages-relative-to-the-us-with-finland_v6_850x600.svg
2742,incidence-of-venomous-animal-contact,undefined,98e7b69f6f27564bea9535d4f1ad60ef,incidence-of-venomous-animal-contact_v16_850x600.svg
639,agriculture-value-added-per-worker-wdi,undefined,29510c2a1d6a5ec64129044ed0adc05e,agriculture-value-added-per-worker-wdi_v8_850x600.svg
3456,revenue-from-corporate-income-taxes-gdp,undefined,3830a78801e66ee7a4531949ec9c97d5,revenue-from-corporate-income-taxes-gdp_v11_850x600.svg
2584,armed-forces-personnel-percent,undefined,708d3fccdc41e8a6961b6319992be9a4,armed-forces-personnel-percent_v21_850x600.svg
6124,death-rates-from-drug-use-gbd,undefined,3f40c008f604b2fab69d7438de40cfe6,death-rates-from-drug-use-gbd_v4_850x600.svg
4673,imported-deforestation,undefined,b959ac77b48436e8521dde27ea6ec7b3,imported-deforestation_v5_850x600.svg
1301,average-score-for-4th-graders-on-the-timss-science-assessment,undefined,269247c41f917f7ea0461866f86506ba,average-score-for-4th-graders-on-the-timss-science-assessment_v4_850x600.svg
4441,primary-energy-wind,undefined,f2ec9da753a5e4142997739acd5e115e,primary-energy-wind_v14_850x600.svg
1133,life-expectancy-at-birth-including-the-un-projections,undefined,b497086c22eb66676930fc24b08f81a5,life-expectancy-at-birth-including-the-un-projections_v11_850x600.svg
4819,bird-populations-eu,undefined,eaf8d209a1fa8040b8be02c11a0d703b,bird-populations-eu_v3_850x600.svg
1557,antibiotic-use-in-livestock,DiscreteBar,840509ee9bc150b0a64e5157061cc770,antibiotic-use-in-livestock_v6_850x600.svg
3032,share-undernourished-vs-gdp-pc,ScatterPlot,310f3bb0e5fa913b3cd9a4aa4146d73c,share-undernourished-vs-gdp-pc_v19_850x600.svg
4217,debt-relief-covid,undefined,9d345284500d95ff021b6494d434a685,debt-relief-covid_v2726_850x600.svg
5799,people-living-in-democracies-nondemocracies-polity,StackedArea,377ab38e03dbf8ef419176e098cf2948,people-living-in-democracies-nondemocracies-polity_v50_850x600.svg
1339,number-of-enrolled-children-in-pre-primary-education,StackedArea,0f8e0a3707430e2665a5bece9f73bb30,number-of-enrolled-children-in-pre-primary-education_v9_850x600.svg
4479,economic-decline-in-the-second-quarter-of-2020,DiscreteBar,9619e19044ee5d445ebf3c3a7ded405a,economic-decline-in-the-second-quarter-of-2020_v17_850x600.svg
291,birth-rate-the-number-of-births-per-1000-people-in-the-population,undefined,78017b7dfc22e3c8cf6b5ac80ec89c71,birth-rate-the-number-of-births-per-1000-people-in-the-population_v6_850x600.svg
3836,schools-access-to-wash,undefined,db0c9cfb53e3b0e8d18b1fe1a6b5bfef,schools-access-to-wash_v9_850x600.svg
265,public-education-expenditure-as-share-of-gdp,undefined,563fa8c39d89ed5ab5f8ce28f3451f9d,public-education-expenditure-as-share-of-gdp_v6_850x600.svg
5907,people-living-in-democratizing-autocratizing-countries-ert,StackedArea,6cdbf3513ad02e2baa94482b7212547f,people-living-in-democratizing-autocratizing-countries-ert_v67_850x600.svg
2910,displaced-plastic-chinese-import-ban,LineChart,d2dd21b8562330e80df6369769a0bd32,displaced-plastic-chinese-import-ban_v1_850x600.svg
3035,wages-relative-to-the-cost-of-capital,undefined,b4a683f3ce62fc67c771ba682800732b,wages-relative-to-the-cost-of-capital_v12_850x600.svg
3809,share-above-who-pollution-guidelines,undefined,ffb3a47dd498bcd54611c5c94e71fd72,share-above-who-pollution-guidelines_v7_850x600.svg
4210,change-visitors-grocery-stores,undefined,25cf7f1b78175c68788bce394f5d2101,change-visitors-grocery-stores_v713_850x600.svg
1550,genuine-savings-per-capita-in-international-dollars-1900-2000,undefined,f15c3382ff699f27c2f3f1b2df6c52c5,genuine-savings-per-capita-in-international-dollars-1900-2000_v7_850x600.svg
3207,natural-disasters-by-type,StackedBar,6a9e4b84307cb884b3c481cfd469134b,natural-disasters-by-type_v13_850x600.svg
1908,adequacy-of-social-insurance-programs,undefined,96c7daa6891f0b13c0e1c37d7c7f7d12,adequacy-of-social-insurance-programs_v10_850x600.svg
4446,electricity-gas,undefined,70e56efcf3fd9738e15c74acb44933e5,electricity-gas_v19_850x600.svg
3663,meningitis-death-rates-children-under-5,undefined,a4e3ff9fd0435a4aa1cc09f781bd56f1,meningitis-death-rates-children-under-5_v17_850x600.svg
3451,child-mortality-rate-vs-mean-male-height-cm,ScatterPlot,e9165da75cbdcd53dd1427ec4264d192,child-mortality-rate-vs-mean-male-height-cm_v13_850x600.svg
2583,military-expenditure-share-gdp,undefined,cb4b8c72bc1be73511e3290acc49bf7b,military-expenditure-share-gdp_v19_850x600.svg
6123,death-rates-from-drug-use,undefined,995e6a28a23cb6b31b8a74b50116505f,death-rates-from-drug-use_v4_850x600.svg
4674,net-deforestation-in-trade,undefined,ece1f2bde42e17e9178aa24f9bc3e4c4,net-deforestation-in-trade_v8_850x600.svg
1306,numeracy-skills-of-adults-young-adults-and-adults,ScatterPlot,81b655906c56967df5b029c9f34d09dd,numeracy-skills-of-adults-young-adults-and-adults_v13_850x600.svg
5560,child-adolescent-obesity,undefined,5c081df702638e0af6128cbab2b2a4d4,child-adolescent-obesity_v8_850x600.svg
5752,elite-consultation,undefined,6d3cf50d38aff3ed9e2c0b23b6c72693,elite-consultation_v47_850x600.svg
4680,change-in-production-yield-and-land-palm,undefined,ddbfe627e23732339b5d5d3626743b78,change-in-production-yield-and-land-palm_v4_850x600.svg
2113,use-of-crf-tools-by-providers-of-dev-cooperation,DiscreteBar,767fbb932c172c94ae12e89b782b6722,use-of-crf-tools-by-providers-of-dev-cooperation_v15_850x600.svg
1796,hourly-earnings-male-vs-female,ScatterPlot,60b38869127a6f5437e92c05b3eb380c,hourly-earnings-male-vs-female_v11_850x600.svg
5938,biological-weapons-proliferation,undefined,270e7cb047466ee518ff76a14a30b850,biological-weapons-proliferation_v17_850x600.svg
2170,prevalence-of-bipolar-disorder-in-males-vs-females,ScatterPlot,6242bd46518d17098ababfd3b14112cb,prevalence-of-bipolar-disorder-in-males-vs-females_v18_850x600.svg
4287,change-energy-consumption,undefined,3437f7c68d53c486779a2f27862534e4,change-energy-consumption_v12_850x600.svg
3290,the-rise-and-fall-of-the-share-of-employment-in-industry-18702018,undefined,dc31f2d4c20f8fd6811ce2e42671660a,the-rise-and-fall-of-the-share-of-employment-in-industry-18702018_v9_850x600.svg
2342,deaths-from-infections-of-currently-noneradicable-diseases,undefined,fbd5b2c37b81f392df5cd5fce92fe4e7,deaths-from-infections-of-currently-noneradicable-diseases_v19_850x600.svg
5503,global-peak-agricultural-land,undefined,a830c3a28302f6a6da347c0652860ad7,global-peak-agricultural-land_v10_850x600.svg
5731,access-to-justice-men-row,undefined,606d7fab6109b6693bedc36a76668244,access-to-justice-men-row_v46_850x600.svg
6372,share-of-women-in-parliament-vdem,undefined,a9ec6376519244cbf0cf3fdb71273e66,share-of-women-in-parliament-vdem_v18_850x600.svg
3432,child-mortality-vs-wasting,ScatterPlot,232d160dcc4062e95ee951dfce519fb0,child-mortality-vs-wasting_v7_850x600.svg
6140,infectious-disease-death-rates-gbd,undefined,01036dc9f254b56d40f3f12695555c6e,infectious-disease-death-rates-gbd_v3_850x600.svg
4617,share-of-deaths-from-opioid-overdoses,undefined,fe0441e594a893d0a5a5a2fcc0ea1477,share-of-deaths-from-opioid-overdoses_v12_850x600.svg
3056,unusually-high-precipitation-usa,undefined,398ce8ace418625b7d6a2814bea107bc,unusually-high-precipitation-usa_v2_850x600.svg
4273,absolute-change-co2,undefined,2f5ea98facf7fa9471744b4881b33fab,absolute-change-co2_v20_850x600.svg
1701,womens-weekly-earnings-as-a-percentage-of-mens-by-age-bureau-of-labor-statistics-2017,LineChart,acaf747fb72eb1b9f89f2b3225838438,womens-weekly-earnings-as-a-percentage-of-mens-by-age-bureau-of-labor-statistics-2017_v8_850x600.svg
5193,population-with-alcohol-use-disorders,undefined,ddefa68bc2b02c31474afc1c4ce59dc2,population-with-alcohol-use-disorders_v11_850x600.svg
4041,total-confirmed-cases-of-covid-19-per-million-people-vs-gdp-per-capita,ScatterPlot,332482b4654a17ab46420b9c7e8aacd3,total-confirmed-cases-of-covid-19-per-million-people-vs-gdp-per-capita_v2971_850x600.svg
3264,people-without-electricity-country,undefined,b60d9c839097761c0a07e1b647f4b06b,people-without-electricity-country_v9_850x600.svg
450,gdp-per-capita-in-international-dollars-vs-price-levels-relative-to-us,ScatterPlot,71d1cf5d52830cff9f0cada432b2e219,gdp-per-capita-in-international-dollars-vs-price-levels-relative-to-us_v17_850x600.svg
662,hypothetical-number-of-deaths-from-energy-production,DiscreteBar,b5fc8e15bb822be59ebb3020f12cd224,hypothetical-number-of-deaths-from-energy-production_v3_850x600.svg
206,health-insurance-coverage-in-the-us,undefined,3c436867feebe291678b5be3d41e36e2,health-insurance-coverage-in-the-us_v4_850x600.svg
5158,per-capita-nitrous-oxide-agriculture,undefined,0e0492107386ea2dcf34ca1296cf2d2c,per-capita-nitrous-oxide-agriculture_v10_850x600.svg
5964,poverty-share-of-population-living-on-less-than-40-a-day,undefined,3e9370997e500342d20f424d99853a33,poverty-share-of-population-living-on-less-than-40-a-day_v41_850x600.svg
808,number-of-new-hiv-infections-per-year,undefined,89ebe56dab9cefc056ad1bcf32cccdda,number-of-new-hiv-infections-per-year_v12_850x600.svg
2389,number-of-people-with-asperger-syndrome,StackedArea,09557cc82c845c4bb15fd7da200730bb,number-of-people-with-asperger-syndrome_v3_850x600.svg
5990,p90p50-ratio,undefined,d8d96ec9f8c9ff70e7bb52a6b4c7c3f2,p90p50-ratio_v21_850x600.svg
4842,number-of-described-species,undefined,b9052dbb4be4392d64006e433d9529ff,number-of-described-species_v11_850x600.svg
3069,worldwide-public-goods-experiments-with-opportunities-for-peer-punishment,undefined,666d34daa8880194305d338053924c93,worldwide-public-goods-experiments-with-opportunities-for-peer-punishment_v6_850x600.svg
3855,fossil-fuel-subsidies-per-capita,undefined,1d1e09ab9228d7e1b421f5732a4ac244,fossil-fuel-subsidies-per-capita_v26_850x600.svg
2987,urban-and-rural-population-2050,StackedArea,14877c0997689792ddafd46fbcbe0e15,urban-and-rural-population-2050_v5_850x600.svg
696,share-co2-embedded-in-trade,undefined,ea3b9bef082bfe5eaae9fed923ce0d08,share-co2-embedded-in-trade_v27_850x600.svg
1168,modeled-female-employment-to-population-ratio,undefined,fec40de60bdcc989853fd80a8a2a0c77,modeled-female-employment-to-population-ratio_v7_850x600.svg
5194,share-of-health-facilities-with-essential-medicines,undefined,10f890aba964040540018075ecaaccb4,share-of-health-facilities-with-essential-medicines_v9_850x600.svg
3263,number-without-electricity-by-region,StackedArea,bfa054404b2724acaac6173b4dfb889c,number-without-electricity-by-region_v9_850x600.svg
3051,frequency-north-atlantic-hurricanes,LineChart,d3b94cbb64d894b99d9ae88f0f5cca7c,frequency-north-atlantic-hurricanes_v4_850x600.svg
2183,number-of-people-with-bipolar-disorder,StackedArea,c0be7b83627e8ed6037495b25e048d1e,number-of-people-with-bipolar-disorder_v12_850x600.svg
4274,kaya-identity-co2,undefined,2a976ddf4a92a05863aa20f4d218c5cc,kaya-identity-co2_v41_850x600.svg
1706,child-homicide-rate-per-100000,DiscreteBar,666aa11fba90fcaf664ef5dac09eaf25,child-homicide-rate-per-100000_v14_850x600.svg
3435,mean-height-males-vs-females,ScatterPlot,3e79fa0990e9b8c0bd1f8eab33ea3f86,mean-height-males-vs-females_v3_850x600.svg
6147,death-rate-from-malnutrition,undefined,0de54814bb2fd5895962f17141cb6bfe,death-rate-from-malnutrition_v3_850x600.svg
4610,share-global-forest-expansion,undefined,4406800d364665a43102f11a1d12f8f0,share-global-forest-expansion_v5_850x600.svg
1362,coal-reserves-by-type,DiscreteBar,1d4ae8bec323625030ebb192e0abeadd,coal-reserves-by-type_v8_850x600.svg
4422,cumulative-confirmed-covid-19-cases-per-million-vs-gdp-per-capita-testing-colors,ScatterPlot,479478682ec16daa5bbefaa8f8fa8501,cumulative-confirmed-covid-19-cases-per-million-vs-gdp-per-capita-testing-colors_v3101_850x600.svg
6375,woman-is-head-of-state,undefined,7c97142a73735bbf2b51dd7b5f14ef6e,woman-is-head-of-state_v18_850x600.svg
468,confidence-in-the-effectiveness-of-vaccines-vs-perception-of-importance,ScatterPlot,e5a6941266b91b3976deefcb40322702,confidence-in-the-effectiveness-of-vaccines-vs-perception-of-importance_v11_850x600.svg
2513,discrimination-towards-those-with-hiv-by-demographic,DiscreteBar,bd47343e39086ba22eb02a6d7459c877,discrimination-towards-those-with-hiv-by-demographic_v1_850x600.svg
5736,liberal-political-institutions-row,undefined,42cfc0cc26a0f9f5b2a3efe992d03d55,liberal-political-institutions-row_v59_850x600.svg
1396,fossil-fuel-production-per-capita,StackedArea,f51f4cb546c41504eeb4d5357192e326,fossil-fuel-production-per-capita_v3_850x600.svg
1998,number-of-patents-through-the-industrial-revolution,undefined,fead897915f69bb8e613ec1371eccfdc,number-of-patents-through-the-industrial-revolution_v3_850x600.svg
6381,share-of-countries-by-women-in-parliament,StackedArea,de13ad08c8170fde7f3c65defe105076,share-of-countries-by-women-in-parliament_v13_850x600.svg
3297,catching-up-and-stagnating-manufacturing-wages-relative-to-the-us-19502016,undefined,c298a0c19180da748e15aaeef9d0a59c,catching-up-and-stagnating-manufacturing-wages-relative-to-the-us-19502016_v10_850x600.svg
2345,years-lived-with-disability-vs-health-expenditure-per-capita,ScatterPlot,80a57bae6976d9e6c144415cd94c6d88,years-lived-with-disability-vs-health-expenditure-per-capita_v14_850x600.svg
2177,death-rates-from-eating-disorders,undefined,d73372453b3a87ed72513949f41758ec,death-rates-from-eating-disorders_v15_850x600.svg
3899,yfv-coverage,undefined,ca47385c3ffd4410a397d320984f52de,yfv-coverage_v12_850x600.svg
5352,egg-production-system,StackedArea,63335077d66be2f9931f226e6c737990,egg-production-system_v2_850x600.svg
